"id","member_id","loan_amnt","funded_amnt","funded_amnt_inv","term","int_rate","installment","emp_title","emp_length","home_ownership","annual_inc","verification_status","issue_d","loan_status","pymnt_plan","url","desc","purpose","title","zip_code","addr_state","dti","delinq_2yrs","earliest_cr_line","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","out_prncp","out_prncp_inv","total_pymnt","total_pymnt_inv","total_rec_prncp","total_rec_int","total_rec_late_fee","recoveries","collection_recovery_fee","last_pymnt_d","last_pymnt_amnt","next_pymnt_d","last_credit_pull_d","collections_12_mths_ex_med","mths_since_last_major_derog","policy_code","application_type","annual_inc_joint","dti_joint","verification_status_joint","acc_now_delinq","tot_coll_amt","tot_cur_bal","open_acc_6m","open_il_6m","open_il_12m","open_il_24m","mths_since_rcnt_il","total_bal_il","il_util","open_rv_12m","open_rv_24m","max_bal_bc","all_util","total_rev_hi_lim","inq_fi","total_cu_tl","inq_last_12m"
2086968,2419297,6000,6000,6000," 36 months",14.09,205.33,"HCA/ Mountain Star","2 years","RENT",28000,"Not Verified","Nov-2012","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=2086968","  Borrower added on 11/14/12 > I am just needed to bring my debt under one roof and get it payed off sooner.<br>","debt_consolidation","Get Out Of Debt","841xx","UT",14.66,0,"Oct-2003",0,38,NA,6,0,12598,77.8,11,"f",0,0,7388.08353738,7388.08,6000,1388.08,0,0,0,"Sep-2015",613.54,NA,"Oct-2015",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,12598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16200,NA,NA,NA
54908489,58479208,21825,21825,21825," 60 months",15.61,526.23,"Post-doctoral Fellow","8 years","RENT",52000,"Source Verified","Jul-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=54908489",NA,"credit_card","Credit card refinancing","212xx","MD",32.47,0,"Jul-2000",0,NA,NA,22,0,39797,101,43,"w",20322.95,20322.95,3119.53,3119.53,1502.05,1617.48,0,0,0,"Jan-2016",526.23,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,218373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39400,NA,NA,NA
9765291,11617367,20000,20000,20000," 60 months",16.99,496.95,"Assistant Property Manager","< 1 year","RENT",50000,"Verified","Dec-2013","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=9765291",NA,"debt_consolidation","Hopeful Debt Conciliation ","554xx","MN",21.46,0,"Dec-2000",0,NA,NA,9,0,8018,61.7,13,"f",13641.25,13641.25,12422.37,12422.37,6358.75,6063.62,0,0,0,"Jan-2016",496.95,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,171,22985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13000,NA,NA,NA
15360849,17433208,7000,7000,7000," 36 months",17.57,251.56,"Licensed professional counselor","2 years","MORTGAGE",32000,"Not Verified","May-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=15360849",NA,"debt_consolidation","Debt consolidation","405xx","KY",17.93,1,"Aug-2003",3,1,NA,12,0,5284,23.1,28,"f",3565.13,3565.13,5031.2,5031.2,3434.87,1596.33,0,0,0,"Jan-2016",251.56,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,163682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22900,NA,NA,NA
33180886,35824159,3500,3500,3500," 36 months",13.35,118.52,"Office Manager","10+ years","RENT",51000,"Source Verified","Oct-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=33180886",NA,"other","Other","606xx","IL",18.14,0,"Jul-2002",1,32,NA,9,0,997,24.3,15,"w",2301.58,2301.58,1656.68,1656.68,1198.42,458.26,0,0,0,"Jan-2016",118.52,"Jan-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,50586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100,NA,NA,NA
63344727,67686460,25000,25000,24900," 36 months",12.69,838.63,"Developer","3 years","RENT",80000,"Verified","Oct-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=63344727",NA,"debt_consolidation","Debt consolidation","481xx","MI",20.21,0,"Aug-1999",0,NA,NA,2,0,26004,100,11,"f",23845.42,23750.04,1659.64,1653,1154.58,505.06,0,0,0,"Dec-2015",838.63,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,78821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26000,NA,NA,NA
58350190,62168903,15000,15000,15000," 60 months",13.99,348.95,"driver","3 years","RENT",92908.8,"Not Verified","Aug-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=58350190",NA,"debt_consolidation","Debt consolidation","070xx","NJ",8.07,2,"Oct-2006",2,10,NA,10,0,6268,31.5,14,"w",14109.09,14109.09,1721.43,1721.43,890.91,830.52,0,0,0,"Jan-2016",348.95,"Feb-2016","Jan-2016",0,56,1,"INDIVIDUAL",NA,NA,NA,0,0,10478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19900,NA,NA,NA
46486274,49623990,6000,6000,6000," 36 months",12.29,200.12,"Caregiver","2 years","RENT",42000,"Source Verified","Apr-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=46486274",NA,"debt_consolidation","Debt consolidation","194xx","PA",14.33,0,"May-1993",2,66,NA,9,0,5094,46.3,13,"f",4850.05,4850.05,1596.86,1596.86,1149.95,446.91,0,0,0,"Dec-2015",200.12,"Jan-2016","Jan-2016",0,66,1,"INDIVIDUAL",NA,NA,NA,0,0,7102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11000,NA,NA,NA
55208135,58778847,12000,12000,12000," 36 months",12.69,402.54,"Manager","4 years","OWN",112000,"Source Verified","Jul-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=55208135",NA,"debt_consolidation","Debt consolidation","731xx","OK",12.39,1,"Feb-2003",2,1,NA,11,0,16068,53.6,27,"w",10301.82,10301.82,2406.78,2406.78,1698.18,708.6,0,0,0,"Jan-2016",402.54,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,1,468,49804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,NA,NA,NA
11995326,13987480,27850,27850,27850," 36 months",8.9,884.33,"Asst VP","7 years","MORTGAGE",121200,"Source Verified","Mar-2014","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=11995326",NA,"credit_card","Credit card refinancing","372xx","TN",25.18,0,"Jun-2000",1,NA,NA,11,0,79738,73.1,25,"w",0,0,29524.8545327,29524.85,27850,1674.85,0,0,0,"Dec-2014",22450.21,NA,"Apr-2015",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,522973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135200,NA,NA,NA
63360056,67701922,4000,4000,4000," 36 months",12.69,134.18,"Guitar Instructor","10+ years","RENT",48000,"Not Verified","Oct-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=63360056",NA,"credit_card","Credit card refinancing","926xx","CA",9.73,2,"May-2008",0,21,NA,12,0,1182,12.7,19,"w",3815.27,3815.27,265.54,265.54,184.73,80.81,0,0,0,"Dec-2015",134.18,"Jan-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,291,20403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9300,NA,NA,NA
40786346,43662068,5600,5600,5600," 36 months",11.53,184.75,"Painter / Foreman","5 years","RENT",31800,"Not Verified","Feb-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=40786346",NA,"major_purchase","Major purchase","358xx","AL",28.6,0,"Apr-2001",0,NA,NA,9,0,11544,51.5,12,"f",4088.39,4088.39,2028.66,2028.66,1511.61,517.05,0,0,0,"Jan-2016",184.75,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,1664,14045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22400,NA,NA,NA
28963338,31486508,10000,10000,10000," 36 months",15.61,349.65,"engineer","6 years","MORTGAGE",84000,"Verified","Oct-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=28963338",NA,"debt_consolidation","Debt consolidation","427xx","KY",17.61,0,"Nov-2000",2,NA,86,11,1,15158,76.6,30,"f",6389.02,6389.02,5244.75,5244.75,3610.98,1633.77,0,0,0,"Jan-2016",349.65,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,198668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19800,NA,NA,NA
66533031,71258816,22000,22000,22000," 60 months",22.99,620.07,"Senior Recruiting Consultant","< 1 year","MORTGAGE",96995,"Verified","Dec-2015","Issued","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=66533031",NA,"debt_consolidation","Debt consolidation","328xx","FL",26.07,0,"Sep-1991",2,33,96,18,1,10758,32.9,38,"f",22000,22000,0,0,0,0,0,0,0,NA,0,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,50,310995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32700,NA,NA,NA
41339296,44246070,35000,35000,35000," 60 months",21.67,960.11,"Owner","9 years","MORTGAGE",5e+05,"Not Verified","Feb-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=41339296",NA,"debt_consolidation","Debt consolidation","762xx","TX",11.74,0,"Feb-1983",0,35,NA,9,0,37362,65.8,29,"f",31439.47,31439.47,9516.83,9516.83,3560.53,5956.3,0,0,0,"Dec-2015",960.11,"Jan-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,989393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56800,NA,NA,NA
32319917,34933234,15000,15000,15000," 60 months",17.57,377.41,"Supervisor","10+ years","MORTGAGE",55000,"Source Verified","Oct-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=32319917",NA,"other","Other","458xx","OH",25.05,0,"Feb-2007",0,58,97,11,1,12363,48.7,21,"w",12567.96,12567.96,5269.1,5269.1,2432.04,2837.06,0,0,0,"Dec-2015",377.41,"Jan-2016","Jan-2016",0,60,1,"INDIVIDUAL",NA,NA,NA,0,143,32658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25400,NA,NA,NA
44855757,47933494,3500,3500,3500," 36 months",12.69,117.41,NA,"n/a","OWN",31344,"Verified","Apr-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=44855757",NA,"other","Other","640xx","MO",20.94,1,"Jul-1976",1,18,NA,3,0,2900,96.7,13,"w",2745.05,2745.05,1051.75,1051.75,754.95,296.8,0,0,0,"Jan-2016",117.41,"Feb-2016","Jan-2016",0,54,1,"INDIVIDUAL",NA,NA,NA,0,62,12075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,NA,NA,NA
822166,1030583,6400,6400,6400," 36 months",7.49,199.06,"Edwards AFB","10+ years","MORTGAGE",103000,"Not Verified","Jul-2011","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=822166","  Borrower added on 07/21/11 > Pay off my Thrift Savings Plan loan.<br/> Borrower added on 07/22/11 > Pay off my Thrift Savings Plan loan as well as a credit card. This will allow for my retirement to keep growing as well as free up funds for more investing.<br/> Borrower added on 07/22/11 > I work for the DoD and borrowed against my Thrift Savings Plan retirement to pay off some medical bills. I would now like to repay that loan early so my retirement will continue to grow. I will also be paying off a credit card, which will allow me to have more funds every month, which I can use for investing.<br/>","other","TSP Payment","935xx","CA",5.07,0,"May-1999",0,NA,85,9,1,2482,16.9,16,"f",0,0,7151.69039312,7151.69,6400,751.69,0,0,0,"Apr-2014",995.53,NA,"Jun-2014",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49993240,53351962,20000,20000,20000," 36 months",6.24,610.62,"Associate","2 years","RENT",140000,"Source Verified","Jun-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=49993240",NA,"credit_card","Credit card refinancing","105xx","NY",14.33,1,"Sep-2001",0,5,NA,14,0,10914,36.3,18,"w",16397.86,16397.86,4260.47,4260.47,3602.14,658.33,0,0,0,"Jan-2016",610.62,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,157023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30100,NA,NA,NA
33110362,35753601,9325,9325,9325," 36 months",18.24,338.25,"New Model","10+ years","MORTGAGE",30000,"Source Verified","Nov-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=33110362",NA,"debt_consolidation","Debt consolidation","272xx","NC",28.2,1,"Oct-1991",3,7,NA,14,0,11019,47.5,29,"w",6284.81,6284.81,4726.05,4726.05,3040.19,1685.86,0,0,0,"Jan-2016",338.25,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,139962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23200,NA,NA,NA
66445062,71170884,9600,9600,9600," 36 months",7.89,300.35,NA,"n/a","MORTGAGE",60000,"Verified","Dec-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=66445062",NA,"major_purchase","Major purchase","559xx","MN",17.34,0,"Dec-1998",0,54,NA,9,0,7758,20.7,33,"f",9362.77,9362.77,296.14,296.14,237.23,58.91,0,0,0,"Jan-2016",300.35,"Feb-2016","Jan-2016",0,54,1,"INDIVIDUAL",NA,NA,NA,0,0,102645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37500,NA,NA,NA
66574102,71299917,12500,12500,12500," 36 months",11.99,415.12,"Remote Customer Support Representative","2 years","RENT",35000,"Source Verified","Dec-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=66574102",NA,"debt_consolidation","Debt consolidation","305xx","GA",18.18,0,"May-2006",0,NA,99,10,1,5187,33,16,"w",12209.78,12209.78,398.47,398.47,290.22,108.25,0,0,0,"Jan-2016",415.12,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,13073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15700,NA,NA,NA
34323867,36987253,19350,19350,19350," 60 months",14.31,453.36,"Exteriors Project Specialist","1 year","RENT",60000,"Source Verified","Nov-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=34323867",NA,"credit_card","Credit card refinancing","930xx","CA",22.58,1,"Apr-1997",2,17,96,17,1,15345,44.3,20,"w",16239.66,16239.66,5855.22,5855.22,3110.34,2744.88,0,0,0,"Dec-2015",453.36,"Feb-2016","Jan-2016",0,17,1,"INDIVIDUAL",NA,NA,NA,0,0,64335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34600,NA,NA,NA
41348586,44255324,20000,20000,20000," 36 months",6.39,611.98,"Lead Engineer","4 years","RENT",136300,"Verified","Feb-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=41348586",NA,"debt_consolidation","Debt consolidation","900xx","CA",14.34,0,"Apr-1987",0,57,NA,10,0,15840,21.3,28,"f",14822.34,14822.34,6112.7,6112.7,5177.66,935.04,0,0,0,"Dec-2015",611.98,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,93188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74300,NA,NA,NA
39699872,42523610,25000,25000,25000," 60 months",8.19,509.19,"Manager","4 years","MORTGAGE",113000,"Verified","Jan-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=39699872",NA,"debt_consolidation","Debt consolidation","704xx","LA",22.73,0,"Sep-1995",0,NA,NA,22,0,27726,31.3,51,"w",21146.06,21146.06,5589.71,5589.71,3853.94,1735.77,0,0,0,"Jan-2016",509.19,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,524286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88600,NA,NA,NA
50758231,54137949,10000,10000,10000," 36 months",6.24,305.31,"BOOKKEEPER","10+ years","RENT",61000,"Not Verified","Jun-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=50758231",NA,"credit_card","Credit card refinancing","190xx","PA",8.59,0,"Nov-2004",1,NA,NA,19,0,15336,27.9,41,"w",8198.93,8198.93,2133.7,2133.7,1801.07,332.63,0,0,0,"Jan-2016",305.31,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,15336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54900,NA,NA,NA
17593244,19725781,24000,24000,24000," 60 months",14.49,564.56,"Charge Nurse","4 years","MORTGAGE",80000,"Source Verified","May-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=17593244",NA,"debt_consolidation","Debt consolidation","730xx","OK",14.04,0,"Aug-2000",2,NA,NA,8,0,22002,73.8,12,"w",18171.46,18171.46,10726.64,10726.64,5828.54,4898.1,0,0,0,"Jan-2016",564.56,"Jan-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,98684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29800,NA,NA,NA
21370752,23683624,10000,10000,10000," 60 months",16.99,248.48,"Associate Director, Media Relations","2 years","MORTGAGE",110000,"Not Verified","Jul-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=21370752",NA,"debt_consolidation","Debt consolidation","109xx","NY",15.25,0,"Oct-1999",2,26,NA,10,0,22110,63.7,21,"w",7961.6,7961.6,4224.16,4224.16,2038.4,2185.76,0,0,0,"Jan-2016",248.48,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,433156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34700,NA,NA,NA
36491079,39222870,11200,11200,11200," 60 months",13.66,258.64,"Corporate Branch Development","2 years","RENT",42000,"Source Verified","Dec-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=36491079",NA,"debt_consolidation","Debt consolidation","956xx","CA",13.8,0,"Feb-2007",0,NA,NA,5,0,8936,85.9,7,"w",9373.65,9373.65,3345.32,3345.32,1826.35,1518.97,0,0,0,"Jan-2016",258.64,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,25402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10400,NA,NA,NA
1541571,1807024,12000,12000,12000," 36 months",15.8,420.71,"B/E Aerospace","< 1 year","MORTGAGE",130000,"Source Verified","Sep-2012","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1541571","  Borrower added on 09/14/12 > I have been whittling away at high interest credit cards for the last 2 years.  Several are completely paid off, but I have 3 that are still up there.  The interest rates are higher than the loan, and consolidating makes sense from a payment perspective, so I came to LendingClub!<br>","debt_consolidation","Finish off that credit card load!","271xx","NC",22.13,1,"May-1999",2,20,NA,12,0,13586,56.4,25,"f",0,0,15142.6781382,15142.68,12000,3142.68,0,0,0,"Sep-2015",430.58,NA,"Jan-2016",0,45,1,"INDIVIDUAL",NA,NA,NA,0,224,156624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24100,NA,NA,NA
35713853,38409323,6000,6000,6000," 36 months",14.31,205.98,"Project Manager","10+ years","MORTGAGE",70000,"Verified","Nov-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=35713853",NA,"home_improvement","Home improvement","801xx","CO",22.36,0,"May-2005",0,NA,NA,10,0,20463,72.3,14,"w",4121.74,4121.74,2668.2,2668.2,1878.26,789.94,0,0,0,"Jan-2016",205.98,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,305529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28300,NA,NA,NA
2844637,3426788,8975,8975,8975," 36 months",11.14,294.43,"Milwaukee County","10+ years","MORTGAGE",55000,"Not Verified","Feb-2013","Late (31-120 days)","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=2844637","  Borrower added on 01/11/13 > pay off high interest credit card debt and perhaps take a small family vacation.<br>","credit_card","credit cards","532xx","WI",8.77,1,"Oct-2004",0,14,NA,8,0,4787,53.8,19,"w",1150.7,1150.7,9421.76,9421.76,7824.3,1597.46,0,0,0,"Oct-2015",294.43,"Feb-2016","Sep-2015",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,151758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8900,NA,NA,NA
56230756,59902492,15000,15000,15000," 60 months",11.53,330.12,"Customer Service Manager","6 years","MORTGAGE",68000,"Not Verified","Jul-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=56230756",NA,"credit_card","Credit card refinancing","012xx","MA",18.89,0,"Nov-1991",0,37,NA,18,0,26874,48.3,29,"w",14051.99,14051.99,1698.63,1698.63,948.01,750.62,0,0,0,"Jan-2016",330.12,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,215801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55600,NA,NA,NA
58573781,62414546,6500,6500,6450," 36 months",9.17,207.22,"teacher","3 years","MORTGAGE",65000,"Source Verified","Sep-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=58573781",NA,"debt_consolidation","Debt consolidation","088xx","NJ",5.15,0,"Oct-1999",0,NA,NA,7,0,7327,87.2,19,"f",5862.54,5817.45,820.6,814.29,637.46,183.14,0,0,0,"Jan-2016",207.22,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,41418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8400,NA,NA,NA
65129111,69564868,25675,25675,25675," 60 months",16.55,631.9,"Records Management Specialist ","< 1 year","RENT",59689,"Not Verified","Nov-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=65129111",NA,"debt_consolidation","Debt consolidation","223xx","VA",26.46,2,"Dec-1998",0,9,NA,7,0,9051,60.7,26,"w",25115.57,25115.57,1240.19,1240.19,559.43,680.76,0,0,0,"Jan-2016",631.9,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,22842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14900,NA,NA,NA
13316877,15359109,4750,4750,4750," 36 months",13.65,161.54,"dsp","4 years","RENT",27376,"Verified","Apr-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=13316877",NA,"other","Other","531xx","WI",15.69,0,"Oct-2004",0,68,70,5,1,1484,15,16,"w",2216.02,2216.02,3392.34,3392.34,2533.98,858.36,0,0,0,"Jan-2016",161.54,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,4498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9900,NA,NA,NA
1562575,1829765,5325,5325,5325," 36 months",14.33,182.86,"shoppers food and pharmacy","6 years","OWN",35000,"Not Verified","Oct-2012","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1562575","  Borrower added on 09/24/12 > debt consolidation<br>","debt_consolidation","Debt consolidation","201xx","VA",20.81,0,"Dec-1996",1,58,NA,14,0,8313,40.6,26,"f",0,0,6418.65127443,6418.65,5325,1093.65,0,0,0,"Oct-2014",2222.31,NA,"Oct-2014",0,59,1,"INDIVIDUAL",NA,NA,NA,0,0,126038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20500,NA,NA,NA
12706063,14718208,20950,20950,20950," 60 months",18.25,534.85,"Allied Health Instructor","2 years","OWN",50000,"Source Verified","Mar-2014","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=12706063",NA,"debt_consolidation","Debt consolidation","725xx","AR",13.61,2,"Sep-1997",0,12,NA,11,0,13301,76,38,"w",0,0,11978.8,11978.8,5834.14,6144.66,0,0,0,"Jan-2016",15727.17,NA,"Jan-2016",0,12,1,"INDIVIDUAL",NA,NA,NA,0,0,71616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17500,NA,NA,NA
37021322,39784053,2500,2500,2500," 36 months",15.99,87.89,"Sls Perf Analyst","2 years","RENT",51000,"Not Verified","Dec-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=37021322",NA,"moving","Moving and relocation","300xx","GA",33.78,0,"Jun-2006",1,NA,NA,15,0,22516,50,20,"f",1730.9,1730.9,1140.35,1140.35,769.1,371.25,0,0,0,"Jan-2016",87.89,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,177550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45000,NA,NA,NA
11335435,13247599,10000,10000,10000," 36 months",7.9,312.91,"Laboratory Tech.","10+ years","RENT",35000,"Not Verified","Feb-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=11335435","  Borrower added on 01/26/14 > to pay my credit cards high interest charges<br>","credit_card","Credit card refinancing","905xx","CA",17.97,0,"Jan-2006",0,NA,107,11,1,9114,52.1,19,"w",4171.55,4171.55,6884.02,6884.02,5828.45,1055.57,0,0,0,"Dec-2015",312.91,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,90,10246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17500,NA,NA,NA
66465584,71191432,16000,16000,15950," 60 months",15.41,384.1,"Activation Solution Consultant","4 years","MORTGAGE",93000,"Verified","Dec-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=66465584",NA,"debt_consolidation","Debt consolidation","338xx","FL",30.25,0,"Sep-2002",0,55,NA,10,0,13475,72.4,23,"w",16000,15950,0,0,0,0,0,0,0,"Jan-2016",425.19,"Feb-2016","Jan-2016",0,55,1,"INDIVIDUAL",NA,NA,NA,0,66,80697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18600,NA,NA,NA
792984,997457,4000,4000,4000," 60 months",10.59,86.16,"RR Donnelley","10+ years","MORTGAGE",53288.59,"Not Verified","Jun-2011","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=792984","  Borrower added on 06/27/11 > At present job for 25 years and 10 months.<br/>","car","627 LOAN","404xx","KY",19.1,0,"Aug-1997",2,NA,NA,13,0,982,1.2,26,"f",0,0,4933.84155687,4933.84,4000,933.84,0,0,0,"Jun-2014",2025.17,NA,"Jan-2015",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
