"loan_amnt","term","int_rate","addr_state","dti","delinq_2yrs","inq_last_6mths","open_acc","revol_bal","revol_util","total_acc","collections_12_mths_ex_med","application_type","acc_now_delinq","tot_coll_amt","tot_cur_bal","total_rev_hi_lim","has_major_derog","has_delinq","has_public_record","has_credit_summary","earliest_cr_line_age_years","employed_flag","home_ownership.MORTGAGE","home_ownership.OTHER","home_ownership.OWN","purpose.credit_card","purpose.debt_consolidation","purpose.home_improvement","annual_inc_log","pub_rec_flag","verification_status.Source.Verified","verification_status.Verified"
6725," 36 months",16.29,"KY",18.57,0,0,13,12931,58.8,21,0,"INDIVIDUAL",0,0,39285,22000,0,0,1,1,37.5835616438356,1,0,0,0,1,0,0,10.9675256495639,1,1,0
15000," 36 months",10.99,"MI",28.23,0,2,13,16766,22.4,25,0,"INDIVIDUAL",0,0,63537,74700,0,0,0,1,40.827397260274,1,0,0,0,0,1,0,11.4075760603618,0,1,0
20000," 36 months",6.92,"CA",10.34,3,0,6,22119,60.8,20,0,"INDIVIDUAL",0,0,36666,36400,1,1,0,1,36.2465753424658,1,0,0,0,0,1,0,11.6082447356423,0,1,0
8000," 36 months",20.99,"WA",38.5,0,1,21,8995,57.7,45,0,"INDIVIDUAL",0,0,51847,15600,0,1,0,1,22.5835616438356,1,0,0,0,0,1,0,10.463131911492,0,0,1
1000," 36 months",7.29,"WA",5.44,0,1,4,2082,11.1,4,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,34.1643835616438,1,0,0,0,0,0,0,9.74102744483773,0,0,0
9600," 36 months",9.99,"NJ",19.05,2,0,6,10023,37,12,0,"INDIVIDUAL",0,0,37688,27100,1,1,0,1,35.5835616438356,1,0,0,0,0,0,0,10.9078074765836,0,0,0
35000," 36 months",14.65,"WA",22.4,0,1,13,19141,63,19,0,"INDIVIDUAL",0,0,239826,30400,0,0,0,1,22.827397260274,1,1,0,0,0,1,0,11.5288086565978,0,1,0
35000," 36 months",21,"LA",26.5,2,3,18,13681,53.7,78,0,"INDIVIDUAL",0,0,137937,25500,1,1,0,1,22.1643835616438,1,1,0,0,1,0,0,11.6526961029598,0,0,1
5600," 36 months",17.57,"TX",20.8,0,2,8,5502,76.4,8,0,"INDIVIDUAL",0,0,49394,7200,0,0,0,1,41.827397260274,1,0,0,0,0,1,0,11.002116507732,0,1,0
12500," 36 months",7.89,"TX",18.18,0,0,15,8613,50.4,22,0,"INDIVIDUAL",0,1647,49042,17100,0,0,0,1,18.1643835616438,1,0,0,0,1,0,0,11.002116507732,0,1,0
3500," 60 months",24.5,"FL",11.25,0,1,6,5707,89.2,21,0,"INDIVIDUAL",0,0,14286,6400,0,1,0,1,24.9972602739726,1,0,0,1,0,0,0,10.8396005193574,0,0,1
18000," 36 months",7.9,"TX",19.27,0,0,9,21668,55.4,39,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,31.5835616438356,1,1,0,0,0,1,0,11.4795858243585,0,0,1
22400," 36 months",6.49,"MN",17,0,0,10,5983,15,23,0,"INDIVIDUAL",0,0,217265,39900,0,0,0,1,22.6657534246575,1,1,0,0,0,0,0,10.9151066458675,0,1,0
20000," 60 months",19.05,"VA",25,0,1,12,14847,65.7,18,0,"INDIVIDUAL",0,0,205912,22600,0,0,0,1,25.0794520547945,1,1,0,0,0,1,0,11.002116507732,0,0,1
3900," 36 months",18.99,"FL",19.84,0,0,7,8546,66.8,15,0,"INDIVIDUAL",0,0,12504,12800,0,0,0,1,21.0794520547945,1,0,0,0,0,0,0,10.6306979383718,0,1,0
19575," 60 months",17.57,"LA",34.36,0,0,10,38534,92.6,26,0,"INDIVIDUAL",0,0,38534,41600,0,0,0,1,36.5835616438356,0,0,0,0,0,1,0,10.7995959850478,0,0,1
7300," 36 months",12.29,"TX",8.63,0,1,8,1843,11.2,23,0,"INDIVIDUAL",0,0,6504,16500,0,0,0,1,27.3315068493151,1,0,0,1,0,1,0,10.5187002182882,0,0,0
14400," 36 months",8.9,"NJ",23.97,0,0,18,11214,92.7,27,0,"INDIVIDUAL",0,0,112112,12100,0,0,0,1,18.2465753424658,1,0,0,0,1,0,0,11.1774667145983,0,1,0
7000," 36 months",11.53,"FL",24.41,0,0,8,6038,48.7,25,0,"INDIVIDUAL",0,0,24311,12400,1,1,0,1,21.3315068493151,1,0,0,0,0,1,0,10.6454487065059,0,0,1
7000," 36 months",18.75,"CA",13.63,0,2,5,5653,85.7,10,0,"INDIVIDUAL",0,0,15295,6600,0,1,0,1,29.3315068493151,1,0,0,0,1,0,0,10.8780660602808,0,0,0
28000," 60 months",10.99,"CA",12.62,0,1,8,18585,32,15,0,"INDIVIDUAL",0,0,40135,58000,0,0,0,1,24.3315068493151,1,0,0,0,0,1,0,11.5617251529038,0,0,0
30000," 60 months",13.33,"NY",30.69,1,1,16,26669,88.3,23,0,"INDIVIDUAL",0,0,176160,30200,1,1,0,1,37.4986301369863,1,0,0,0,0,1,0,11.4075760603618,0,0,1
15000," 36 months",8.9,"AZ",23.11,0,0,6,11223,76.9,15,0,"INDIVIDUAL",0,0,24838,14600,0,0,1,1,25.1643835616438,0,0,0,0,1,0,0,10.4968420217417,1,0,1
16000," 36 months",9.17,"DE",13.68,3,0,17,13360,72.6,40,0,"INDIVIDUAL",0,63,215564,18400,1,1,0,1,44.9123287671233,1,1,0,0,0,1,0,11.3385839825165,0,0,0
8000," 36 months",12.05,"NJ",13.69,1,0,6,9281,94.7,13,0,"INDIVIDUAL",0,0,15233,9800,0,1,0,1,23.2465753424658,1,0,0,0,0,1,0,11.0349057929294,0,1,0
24000," 36 months",10.15,"TN",8.63,0,1,5,3412,59.9,16,0,"INDIVIDUAL",0,0,224542,5700,1,1,0,1,23.7506849315069,1,1,0,0,0,1,0,11.9183972397228,0,0,1
15000," 36 months",9.17,"CA",15.83,0,0,9,7691,56.1,21,0,"INDIVIDUAL",0,0,30461,13700,0,1,0,1,29.5835616438356,0,0,0,1,1,0,0,11.141876276228,0,0,1
17000," 60 months",10.99,"HI",11.36,2,1,11,23844,79,24,0,"INDIVIDUAL",0,0,42970,30200,0,1,0,1,29.4986301369863,1,0,0,0,1,0,0,11.7752974217158,0,1,0
5700," 36 months",12.29,"FL",24.28,0,0,5,8635,59.6,7,0,"INDIVIDUAL",0,0,8635,14500,0,0,0,1,24.9123287671233,0,0,0,1,1,0,0,9.47278155656217,0,0,1
5500," 36 months",21.7,"GA",7.48,0,1,6,4787,53.2,14,0,"INDIVIDUAL",0,0,115107,9000,0,0,0,1,24.9972602739726,0,1,0,0,0,1,0,10.0122074192504,0,0,1
8950," 36 months",15.61,"FL",24.97,2,0,12,3684,72.7,18,0,"INDIVIDUAL",0,0,51579,5100,0,1,1,1,22.0794520547945,1,0,0,0,0,1,0,10.6454487065059,1,1,0
25000," 60 months",9.99,"OR",30.93,0,0,26,24693,47,52,0,"INDIVIDUAL",0,0,79197,52400,1,0,0,1,26.1643835616438,1,1,0,0,1,0,0,11.3385839825165,0,1,0
5400," 36 months",13.66,"KY",28.84,0,1,6,5975,32.8,16,0,"INDIVIDUAL",0,0,35632,18200,0,0,0,1,22.7506849315069,1,0,0,1,0,0,0,10.3089859934221,0,1,0
4000," 36 months",8.19,"GA",19.78,0,1,13,12888,41.2,35,0,"INDIVIDUAL",0,0,120997,31300,0,0,1,1,18.9123287671233,1,0,0,0,1,0,0,11.3504183001091,1,1,0
10000," 60 months",16.99,"MD",12.72,0,0,8,4720,70.4,15,0,"INDIVIDUAL",0,0,23097,6700,1,1,0,1,33.9972602739726,1,0,0,0,0,1,0,10.9853096718968,0,1,0
11550," 60 months",22.99,"FL",27.32,0,0,12,19046,58.6,45,0,"INDIVIDUAL",0,0,30292,32500,0,1,1,1,32.2465753424658,0,1,0,0,0,1,0,10.4341452149305,1,0,1
10000," 36 months",6.99,"IN",18.09,0,0,4,9332,98.2,11,0,"INDIVIDUAL",0,336,69511,9500,0,1,0,1,32.5835616438356,1,1,0,0,1,0,0,10.8630101728023,0,0,0
8000," 36 months",14.33,"MD",22.33,0,0,11,31387,70.4,30,0,"INDIVIDUAL",0,0,44559,44600,0,0,0,1,23.4164383561644,1,0,0,0,0,0,1,10.8967578438935,0,0,0
20000," 36 months",9.99,"TX",24.74,0,0,12,16274,62.4,20,0,"INDIVIDUAL",0,0,44286,26100,0,0,0,1,20.1643835616438,1,0,0,1,0,1,0,11.0790763143201,0,1,0
12000," 36 months",14.33,"IN",12.25,0,1,12,8631,64.4,24,0,"INDIVIDUAL",0,0,59542,13400,0,0,0,1,17.9123287671233,1,0,0,0,0,1,0,10.6919676399149,0,0,0
20000," 60 months",18.25,"AL",19.49,0,1,18,28603,77.1,57,0,"INDIVIDUAL",0,0,67133,37100,1,1,0,1,36.6657534246575,1,1,0,0,0,0,0,11.0429378355965,0,0,0
35000," 36 months",18.85,"AZ",20.42,0,1,26,41418,68.2,44,0,"INDIVIDUAL",0,0,117543,60700,1,1,0,1,23.9123287671233,1,0,0,0,0,1,0,11.9183972397228,0,0,1
28000," 60 months",18.84,"NY",36.62,0,0,20,23942,74.4,38,0,"INDIVIDUAL",0,0,181300,32200,0,0,0,1,29.9123287671233,1,1,0,0,0,1,0,11.2252567257629,0,1,0
16500," 36 months",6.24,"SD",13.9,0,0,11,15347,40.4,22,0,"INDIVIDUAL",0,0,106229,38000,0,0,0,1,30.827397260274,1,1,0,0,1,0,0,11.1562648066437,0,0,0
28000," 36 months",7.69,"TN",9.66,0,0,13,44079,68.6,36,0,"INDIVIDUAL",0,0,486729,64300,0,1,0,1,36.4986301369863,1,1,0,0,1,0,0,11.9183972397228,0,0,1
12500," 36 months",8.9,"GA",12.98,0,0,13,18187,42.9,21,0,"INDIVIDUAL",0,0,167703,42400,0,0,0,1,24.2465753424658,1,1,0,0,0,1,0,11.3266079348989,0,0,0
5500," 36 months",11.53,"CT",7.51,1,0,9,1812,17.6,30,0,"INDIVIDUAL",0,185,269779,10300,1,1,1,1,27.0794520547945,1,1,0,0,0,1,0,11.3964028846062,1,0,0
16000," 36 months",8.9,"UT",13.6,0,2,7,34638,19,31,0,"INDIVIDUAL",0,0,80647,23700,0,1,0,0,25.5835616438356,1,0,0,0,0,0,0,11.4349747342529,0,1,0
15000," 36 months",19.2,"NJ",8.01,1,0,8,7548,82.9,28,0,"INDIVIDUAL",0,0,186665,9100,1,1,0,1,22.3315068493151,1,1,0,0,0,1,0,11.2515736877645,0,1,0
12000," 36 months",9.17,"NJ",12.38,0,0,6,15774,79.7,14,0,"INDIVIDUAL",0,0,38406,19800,0,0,0,1,19.1643835616438,1,0,0,0,0,1,0,11.1562648066437,0,0,0
26000," 60 months",13.99,"OR",3.37,0,1,4,10386,42.4,14,0,"INDIVIDUAL",0,0,240083,24500,0,0,0,1,29.9972602739726,1,1,0,0,0,1,0,10.9682155307592,0,1,0
10000," 60 months",17.86,"OH",25.04,0,0,6,8692,70.7,17,0,"INDIVIDUAL",0,0,187737,12300,0,0,1,1,32.5835616438356,1,1,0,0,0,1,0,10.5713425658087,1,0,0
7700," 60 months",17.99,"NY",16.68,0,1,12,9228,65.9,28,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,35.3315068493151,1,0,0,0,0,1,0,10.5966597327836,0,0,1
16000," 36 months",16.29,"OR",8.45,1,1,11,14141,57.6,15,0,"INDIVIDUAL",0,0,256974,26300,0,1,0,1,24.4164383561644,1,1,0,0,1,0,0,11.1272776899325,0,0,1
11200," 60 months",14.31,"NM",29.07,0,0,9,9852,70.9,30,0,"INDIVIDUAL",0,0,34340,13900,0,0,1,1,28.2465753424658,1,0,0,0,0,1,0,10.5966597327836,1,1,0
5500," 36 months",18.25,"TX",23.79,0,1,14,34412,67.7,21,0,"INDIVIDUAL",0,0,57936,50800,0,0,0,1,40.7506849315068,1,0,0,1,0,1,0,11.4927329616823,0,0,0
6500," 36 months",6.03,"CA",3.73,0,0,10,17288,12.9,26,0,"INDIVIDUAL",0,0,380097,133800,0,0,0,1,25.4164383561644,1,1,0,0,0,0,1,11.4075760603618,0,0,0
6000," 36 months",15.61,"MI",22.52,0,2,9,5411,20.1,20,0,"INDIVIDUAL",0,0,228135,26900,0,0,1,1,35.2465753424658,0,1,0,0,0,0,0,11.002116507732,1,0,1
6000," 36 months",11.11,"TX",15.63,0,1,13,5811,52.4,28,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,22.0794520547945,1,1,0,0,0,1,0,11.2897944135779,0,0,0
16000," 36 months",13.35,"TX",15.13,0,0,18,10484,93.6,38,0,"INDIVIDUAL",0,0,76850,11200,0,0,0,1,25.3315068493151,1,0,0,0,0,0,0,11.5617251529038,0,1,0
23800," 36 months",8.67,"PA",15.01,0,0,12,35595,61.5,19,0,"INDIVIDUAL",0,645,73676,74100,0,0,0,1,26.4986301369863,1,1,0,0,0,1,0,11.5327378961399,0,1,0
10100," 36 months",11.99,"UT",15.74,0,0,11,20212,65.4,33,0,"INDIVIDUAL",0,0,20212,30900,0,0,1,1,28.827397260274,1,0,0,0,1,0,0,10.7364184143654,1,1,0
7000," 36 months",17.27,"NY",9.94,0,1,8,6698,50.5,29,0,"INDIVIDUAL",0,0,80647,23700,0,1,0,0,27.1643835616438,1,0,0,0,0,1,0,10.463131911492,0,1,0
8000," 36 months",9.76,"NH",20.07,0,1,12,8718,27.8,28,0,"INDIVIDUAL",0,0,25586,31400,0,0,1,1,22.3315068493151,1,0,0,0,1,0,0,10.8396005193574,1,0,1
8375," 36 months",14.65,"CA",26.33,1,0,8,3565,9.8,14,0,"INDIVIDUAL",0,0,13847,36200,0,1,0,1,28.4164383561644,1,0,0,0,0,1,0,10.3417747410115,0,1,0
5600," 36 months",12.39,"FL",11.97,0,0,7,3657,28.6,8,0,"INDIVIDUAL",0,277,3657,12800,0,0,0,1,16.3315068493151,0,0,0,1,1,0,0,9.35296777022594,0,0,1
4200," 60 months",17.06,"CA",15.91,0,0,8,8531,68.8,13,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,18.7506849315069,1,0,0,0,0,1,0,10.5558387799034,0,0,0
20000," 60 months",13.67,"MI",27.05,0,0,15,30806,71.5,31,0,"INDIVIDUAL",0,0,142662,43100,0,0,0,1,26.827397260274,1,1,0,0,0,1,0,11.1954849703542,0,0,1
13000," 36 months",14.09,"GA",4,2,2,11,8751,38.2,29,0,"INDIVIDUAL",0,0,136628,22900,1,1,0,1,35.2465753424658,1,1,0,0,0,1,0,11.2252567257629,0,0,0
14200," 36 months",11.55,"WA",22.32,0,2,14,36418,69.9,21,0,"INDIVIDUAL",0,0,110137,52089,0,0,0,1,38.5835616438356,1,1,0,0,0,1,0,10.9043951301302,0,0,0
8000," 36 months",12.35,"CA",13.94,0,0,10,6421,49.4,26,0,"INDIVIDUAL",0,0,18284,13000,1,1,0,1,22.0794520547945,1,0,0,0,1,0,0,11.0821579333748,0,0,0
14000," 36 months",6.03,"NY",8.95,0,0,10,15720,43.9,29,0,"INDIVIDUAL",0,0,24230,35800,0,0,0,1,24.3315068493151,1,0,0,0,0,1,0,11.0821579333748,0,0,0
9400," 36 months",9.99,"LA",25.7,1,0,23,10431,58.9,33,0,"INDIVIDUAL",0,0,91135,17700,0,1,0,1,18.2465753424658,1,0,0,0,0,1,0,11.0509058782636,0,0,0
18000," 60 months",9.99,"PA",13.23,0,1,14,13886,42.7,30,0,"INDIVIDUAL",0,0,32132,32500,0,0,0,1,36.2465753424658,0,0,0,0,0,1,0,10.8197982842103,0,0,0
13200," 36 months",13.35,"TN",22.71,0,0,6,9008,57.7,25,0,"INDIVIDUAL",0,0,42052,15600,0,0,1,1,31.0794520547945,1,0,0,1,0,1,0,10.8780660602808,1,1,0
15000," 36 months",9.71,"AZ",22.42,0,0,7,14329,69.2,21,0,"INDIVIDUAL",0,0,32780,20700,0,1,0,1,24.4986301369863,1,0,0,0,0,1,0,10.8967578438935,0,0,0
32000," 36 months",14.33,"AK",12.76,0,2,21,38707,74.9,41,0,"INDIVIDUAL",0,0,204931,51700,0,0,0,1,27.5835616438356,1,1,0,0,1,0,0,11.8494048444231,0,1,0
14000," 60 months",17.57,"TX",31.74,0,1,14,11569,44.2,34,0,"INDIVIDUAL",0,0,49120,26200,1,1,0,1,23.3315068493151,1,0,0,0,0,1,0,10.5966597327836,0,0,1
24000," 36 months",19.52,"WA",16.09,0,0,15,16284,58.2,22,0,"INDIVIDUAL",0,0,45955,28000,0,0,0,1,31.2465753424658,1,1,0,0,0,1,0,11.1704492404313,0,1,0
17750," 60 months",19.52,"NJ",13.25,0,1,15,2970,93.2,46,0,"INDIVIDUAL",0,0,340355,3300,0,1,0,1,23.5835616438356,1,1,0,0,0,1,0,11.2644769261024,0,1,0
24000," 60 months",11.44,"GA",23.72,0,0,8,23114,89.9,14,0,"INDIVIDUAL",0,0,52616,25700,0,0,0,1,26.9972602739726,1,0,0,0,1,0,0,11.002116507732,0,1,0
5500," 36 months",13.67,"AL",3.62,0,0,6,5607,23.8,15,0,"INDIVIDUAL",0,0,5607,23600,0,0,1,1,23.5835616438356,1,0,0,0,0,1,0,11.002116507732,1,1,0
20000," 60 months",22.4,"MA",15.66,0,6,27,12954,40.2,59,0,"INDIVIDUAL",0,0,316363,32200,1,1,1,1,35.5835616438356,1,1,0,0,1,0,0,11.314486721294,1,1,0
34250," 60 months",19.19,"SC",23.41,0,0,16,20078,97,24,0,"INDIVIDUAL",0,0,53197,20700,0,0,0,1,24.6657534246575,1,0,0,0,0,1,0,11.1878183994277,0,0,1
18000," 60 months",22.95,"NJ",7.57,2,1,7,8930,85.9,20,0,"INDIVIDUAL",0,0,205071,10400,1,1,0,1,31.7506849315069,1,1,0,0,0,1,0,11.0349057929294,0,0,1
20000," 60 months",11.49,"TN",24.84,0,0,11,23504,95.5,23,0,"INDIVIDUAL",0,0,349659,24600,0,0,0,1,38.4164383561644,1,1,0,0,0,1,0,10.9508240905224,0,0,1
24000," 36 months",12.49,"MO",24.87,0,3,17,46310,62.2,40,0,"INDIVIDUAL",0,0,363228,74400,0,1,0,1,33.9123287671233,1,1,0,0,1,0,0,11.7440451224101,0,1,0
35000," 36 months",8.39,"PA",24.69,0,0,29,43989,32.1,54,0,"INDIVIDUAL",0,0,71602,137100,0,0,0,1,44.9972602739726,1,0,0,1,1,0,0,11.3504183001091,0,1,0
10700," 60 months",17.57,"MO",34.2,0,0,7,9103,101.1,14,0,"INDIVIDUAL",0,0,35453,9000,0,0,0,1,20.4164383561644,1,0,0,0,1,0,0,10.3056472036356,0,0,1
18000," 36 months",7.89,"WI",21.94,0,1,16,18115,56.1,36,0,"INDIVIDUAL",0,0,136768,32300,0,1,0,1,27.0794520547945,1,1,0,0,0,1,0,11.0509058782636,0,0,0
35000," 60 months",18.25,"TX",21.22,2,1,24,20933,56.4,34,0,"INDIVIDUAL",0,0,71089,37100,0,1,0,1,30.2465753424658,1,1,0,0,0,1,0,11.4075760603618,0,0,1
20000," 60 months",12.05,"MD",26.89,0,2,28,36306,40.7,50,0,"INDIVIDUAL",0,0,261457,89100,0,0,0,1,30.4164383561644,1,1,0,0,1,0,0,11.4403655247658,0,0,0
20000," 36 months",7.12,"MA",12.86,2,0,17,16425,43.5,37,0,"INDIVIDUAL",0,0,337998,37800,0,1,0,1,32.3315068493151,1,1,0,0,0,1,0,11.7360770162524,0,1,0
12000," 36 months",6.39,"NY",9.91,0,0,18,6727,88.5,33,0,"INDIVIDUAL",0,0,58093,7600,0,0,0,1,19.1643835616438,1,0,0,1,1,0,0,10.9682155307592,0,0,0
22000," 60 months",23.76,"TX",17.41,1,1,17,106386,87.1,24,0,"INDIVIDUAL",0,0,80647,23700,0,1,0,0,28.4164383561644,1,1,0,0,0,1,0,11.7981119259726,0,0,1
20000," 36 months",9.76,"NJ",15.6,0,0,11,24779,63,47,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,25.2465753424658,1,0,0,0,0,1,0,11.2385017770766,0,0,1
20500," 60 months",14.99,"WI",23.49,0,2,17,16677,39.5,31,0,"INDIVIDUAL",0,0,122827,42200,0,0,0,1,25.5835616438356,1,1,0,0,0,1,0,11.0891731607198,0,0,1
5200," 36 months",17.57,"NY",8.38,1,4,14,11123,48.4,27,0,"INDIVIDUAL",0,0,32116,23000,1,1,0,1,21.827397260274,1,0,0,0,0,0,0,11.1863085051797,0,0,1
9600," 60 months",15.58,"VT",18.74,0,3,18,16965,51.3,44,0,"INDIVIDUAL",0,0,80647,23700,0,1,0,0,37.6657534246575,1,1,0,0,0,0,0,11.0821579333748,0,0,1
4500," 60 months",17.8,"NY",22,0,6,20,9820,59.2,46,0,"INDIVIDUAL",0,0,80647,23700,0,1,0,0,28.0794520547945,1,1,0,0,0,0,1,11.002116507732,0,0,0
30000," 60 months",15.61,"NY",21.35,0,3,43,33365,20.6,63,0,"INDIVIDUAL",0,0,54869,162100,0,0,0,1,38.6657534246575,1,0,0,0,0,1,0,11.4616426968431,0,0,1
26000," 60 months",19.47,"OH",15.38,0,5,21,162462,72.3,38,0,"INDIVIDUAL",0,0,260600,194900,1,1,0,1,50.3315068493151,1,1,0,0,1,0,0,12.3673450484364,0,0,1
15000," 60 months",13.99,"MN",17.2,0,1,18,13371,37.7,38,0,"INDIVIDUAL",0,0,269815,35500,0,0,1,1,26.5835616438356,1,1,0,0,0,0,1,11.1844352867906,1,1,0
8000," 36 months",11.67,"WA",16.81,0,0,9,8781,63.6,12,0,"INDIVIDUAL",0,0,8781,13800,0,0,0,1,17.2465753424658,1,0,0,0,1,0,0,9.86271763999292,0,1,0
23350," 36 months",13.11,"FL",14.94,0,0,13,28382,83.7,20,0,"INDIVIDUAL",0,0,151085,33900,0,0,0,1,22.9123287671233,1,1,0,0,1,0,0,11.0847060295825,0,0,1
28000," 36 months",7.89,"TX",11.86,0,1,8,32243,78.1,16,0,"INDIVIDUAL",0,0,292915,41300,0,1,0,1,23.9972602739726,1,1,0,0,1,0,0,12.072546967175,0,1,0
30000," 36 months",10.99,"IL",10.65,1,0,10,8872,31.9,24,0,"INDIVIDUAL",0,0,261487,27800,0,1,0,1,20.1643835616438,1,1,0,0,0,1,0,11.0666539872197,0,1,0
3000," 36 months",13.65,"PA",22.94,0,2,8,2338,16.5,12,0,"INDIVIDUAL",0,0,37895,14200,0,0,0,1,17.1643835616438,1,0,0,0,0,1,0,10.6689786502192,0,0,0
20000," 36 months",12.29,"VA",28.94,0,1,16,16837,78.7,40,0,"INDIVIDUAL",0,0,230131,21400,0,1,0,1,25.7506849315069,1,1,0,0,0,1,0,11.3679112535468,0,1,0
10000," 36 months",8.18,"WA",32.93,0,0,7,40273,88.1,15,0,"INDIVIDUAL",0,0,56981,45700,0,0,0,1,29.6657534246575,1,0,0,0,0,1,0,10.7789771230064,0,0,1
10000," 36 months",7.89,"WY",26.88,0,0,9,9478,45.1,28,0,"INDIVIDUAL",0,0,29115,21000,0,0,0,1,26.3315068493151,1,0,0,0,0,1,0,10.8532324026692,0,0,0
12000," 60 months",14.99,"CA",3.5,0,0,5,1761,70.4,12,0,"INDIVIDUAL",0,0,123895,2500,1,1,0,1,36.4986301369863,1,1,0,0,0,0,0,11.1760671538318,0,0,1
15325," 36 months",13.33,"TX",39.59,0,1,14,27906,60.7,31,0,"INDIVIDUAL",0,0,252456,46000,0,0,0,1,27.9972602739726,1,1,0,0,0,1,0,11.0821579333748,0,1,0
5000," 36 months",8.9,"NY",14.54,0,1,11,4642,24.7,31,0,"INDIVIDUAL",0,0,87938,18800,0,0,0,1,24.7506849315069,1,0,0,0,1,0,0,10.463131911492,0,0,1
6400," 36 months",10.99,"UT",14.01,0,3,10,9213,69.8,26,0,"INDIVIDUAL",0,157,298682,13200,0,0,1,1,21.4986301369863,0,1,0,0,0,0,0,11.037804765825,1,0,1
11500," 36 months",9.71,"NJ",27.6,0,2,14,23573,47.3,43,0,"INDIVIDUAL",0,0,293781,49800,0,0,0,1,25.9972602739726,0,0,0,0,0,1,0,11.2370797325166,0,0,1
30000," 60 months",18.55,"IL",30.54,0,1,20,52218,85.2,43,0,"INDIVIDUAL",0,0,551931,61300,0,0,0,1,38.6657534246575,1,1,0,0,1,0,0,11.7360770162524,0,0,1
9000," 36 months",18.75,"MO",23.32,0,3,18,23113,65.7,28,0,"INDIVIDUAL",0,0,237226,35200,0,0,0,1,20.2465753424658,1,1,0,0,0,0,0,11.4295547255373,0,0,1
5300," 36 months",12.85,"CA",18.87,0,0,10,17998,57.3,26,0,"INDIVIDUAL",0,0,23133,31400,0,0,0,1,30.3315068493151,1,0,0,0,1,0,0,10.5966597327836,0,0,0
16000," 36 months",11.14,"GA",22.75,1,1,22,7712,20.5,60,0,"INDIVIDUAL",0,0,205660,37700,0,1,0,1,27.827397260274,1,1,0,0,0,0,0,11.3022167792574,0,0,0
10000," 36 months",13.98,"NY",20.49,0,0,8,6824,60.4,26,0,"INDIVIDUAL",0,0,49416,11300,0,1,1,1,26.0794520547945,1,1,0,0,0,0,1,10.4317895706034,1,1,0
16125," 36 months",10.64,"TN",35.07,0,1,19,27457,34.8,35,0,"INDIVIDUAL",0,0,222000,78900,0,0,0,1,23.3315068493151,1,1,0,0,0,1,0,10.8590182281479,0,0,0
4575," 36 months",25.8,"CA",14.95,0,0,7,2322,64.5,15,0,"INDIVIDUAL",0,739,10708,3600,1,1,0,1,22.9123287671233,1,0,0,0,0,1,0,9.90353755128617,0,1,0
13000," 60 months",15.59,"MO",17.16,0,0,6,11269,72.7,13,0,"INDIVIDUAL",0,0,138888,15500,0,1,0,1,31.0794520547945,1,1,0,0,0,1,0,10.4042931430198,0,1,0
25000," 36 months",13.53,"OH",14.97,0,0,10,13505,76,24,0,"INDIVIDUAL",0,0,272484,17700,0,0,0,1,34.7506849315068,1,1,0,0,0,1,0,11.1562648066437,0,0,1
14000," 36 months",12.29,"MA",18.5,0,0,8,13626,77,19,0,"INDIVIDUAL",0,0,25278,17700,1,1,0,1,22.4164383561644,1,0,0,0,1,0,0,10.8197982842103,0,0,0
20000," 60 months",18.24,"MN",31.36,0,0,10,28091,81.4,17,0,"INDIVIDUAL",0,0,44366,34500,0,0,0,1,30.6657534246575,1,1,0,0,0,1,0,10.8366550669667,0,1,0
17800," 60 months",19.19,"FL",19.73,0,0,15,8019,40.3,25,0,"INDIVIDUAL",0,0,199821,19900,0,0,0,1,16.0794520547945,1,1,0,0,0,1,0,10.8197982842103,0,0,1
35000," 60 months",14.49,"OH",21.05,0,0,19,67411,55.5,41,0,"INDIVIDUAL",0,0,353766,121500,0,0,0,1,23.9972602739726,1,1,0,0,0,1,0,11.5617251529038,0,0,1
35000," 36 months",17.57,"NC",12.16,1,1,11,24681,75.7,39,0,"INDIVIDUAL",0,0,281220,33400,1,1,1,1,37.3315068493151,1,1,0,0,0,1,0,11.8494048444231,1,1,0
15000," 36 months",6.49,"CT",19.29,0,0,11,6949,12.8,45,0,"INDIVIDUAL",0,0,65140,54400,1,1,0,1,26.1643835616438,1,0,0,0,0,1,0,11.3385839825165,0,0,0
20000," 36 months",12.12,"CA",8,0,0,6,2415,12.2,24,0,"INDIVIDUAL",0,0,13211,19800,1,1,0,1,49.4986301369863,1,0,0,0,0,1,0,11.6082447356423,0,0,1
20000," 36 months",12.12,"NJ",2.28,0,0,10,3406,16.5,18,0,"INDIVIDUAL",0,0,80647,23700,0,1,0,0,20.4986301369863,1,0,0,0,1,0,0,11.1562648066437,0,0,1
28625," 36 months",20.5,"TX",26.52,0,0,14,32872,65.2,23,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,24.827397260274,1,1,0,0,0,1,0,10.9682155307592,0,0,1
19100," 60 months",21.99,"MD",27.73,3,0,17,16952,48.4,29,0,"INDIVIDUAL",0,0,454485,36900,1,1,0,1,41.827397260274,0,1,0,0,1,0,0,11.2118338856085,0,0,1
